id,date,store_nbr,product_type,sales,special_offer
2796108,2017-04-23,13,HOME CARE,172.0,10
307142,2013-06-22,27,FROZEN FOODS,176.0,0
1301076,2015-01-03,15,HOME CARE,0.0,0
270405,2013-06-01,46,BEVERAGES,4174.0,0
2948646,2017-07-17,42,PRODUCE,2256.0571,3
1380341,2015-02-16,39,HOME APPLIANCES,0.0,0
911807,2014-05-28,42,HOME APPLIANCES,0.0,0
111046,2013-03-04,25,BABY CARE,0.0,0
2899088,2017-06-19,52,BREAD/BAKERY,702.725,0
814569,2014-04-04,14,PRODUCE,0.0,0
2115907,2016-04-05,28,GROCERY II,8.0,0
2870038,2017-06-03,37,POULTRY,300.68,1
1582761,2015-06-10,19,HOME AND KITCHEN I,17.0,0
2325728,2016-08-01,15,LAWN AND GARDEN,0.0,0
1944617,2015-12-31,21,PET SUPPLIES,8.0,0
690679,2014-01-24,38,"LIQUOR,WINE,BEER",137.0,0
2069915,2016-03-10,37,MAGAZINES,16.0,0
171919,2013-04-07,32,"LIQUOR,WINE,BEER",0.0,0
2227651,2016-06-07,13,LADIESWEAR,3.0,0
115041,2013-03-06,37,BEVERAGES,896.0,0
1388607,2015-02-21,21,AUTOMOTIVE,0.0,0
2398499,2016-09-10,7,PET SUPPLIES,8.0,0
338070,2013-07-09,44,HOME CARE,0.0,0
771100,2014-03-10,44,"LIQUOR,WINE,BEER",175.0,0
2078566,2016-03-15,3,POULTRY,997.364,0
881678,2014-05-11,47,HOME APPLIANCES,3.0,0
2658965,2017-02-05,15,MAGAZINES,0.0,0
54676,2013-01-31,42,POULTRY,0.0,0
2488484,2016-10-31,31,LAWN AND GARDEN,2.0,1
2226536,2016-06-06,31,PET SUPPLIES,3.0,0
1548747,2015-05-22,14,MEATS,194.387,0
2302478,2016-07-19,13,BEAUTY,0.0,0
1300478,2015-01-02,48,HARDWARE,1.0,0
1515872,2015-05-03,41,HOME APPLIANCES,1.0,0
1267267,2014-12-14,17,BABY CARE,0.0,0
2708666,2017-03-05,1,PET SUPPLIES,2.0,0
586442,2013-11-26,13,SEAFOOD,0.0,0
98108,2013-02-25,11,SEAFOOD,3.0,0
1168881,2014-10-19,6,LINGERIE,7.0,0
2264425,2016-06-27,44,SCHOOL AND OFFICE SUPPLIES,6.0,0
2228759,2016-06-07,44,BREAD/BAKERY,1396.991,2
2251037,2016-06-20,2,DAIRY,955.0,4
238803,2013-05-15,1,HOME AND KITCHEN I,0.0,0
2078802,2016-03-15,37,AUTOMOTIVE,2.0,0
2411727,2016-09-18,28,LINGERIE,9.0,0
753625,2014-02-28,54,BOOKS,0.0,0
1299045,2015-01-01,9,AUTOMOTIVE,0.0,0
337150,2013-07-09,19,"LIQUOR,WINE,BEER",29.0,0
470236,2013-09-21,52,LADIESWEAR,0.0,0
1335007,2015-01-22,17,PERSONAL CARE,137.0,0
2655635,2017-02-03,21,PET SUPPLIES,1.0,0
909312,2014-05-27,22,PRODUCE,0.0,0
1557433,2015-05-26,8,SCHOOL AND OFFICE SUPPLIES,0.0,0
2225666,2016-06-05,8,HARDWARE,7.0,0
1217730,2014-11-16,26,PRODUCE,839.071,0
1824781,2015-10-24,1,GROCERY II,22.0,0
2830971,2017-05-12,41,AUTOMOTIVE,7.0,0
2131803,2016-04-14,24,BEVERAGES,2552.0,10
230985,2013-05-10,4,HOME CARE,0.0,0
2767443,2017-04-06,9,PRODUCE,1271.531,3
538746,2013-10-30,25,LINGERIE,7.0,0
826,2013-01-01,32,BABY CARE,0.0,0
465866,2013-09-19,30,BREAD/BAKERY,138.0,0
1182161,2014-10-27,29,BEAUTY,0.0,0
969365,2014-06-29,8,MAGAZINES,0.0,0
2299231,2016-07-17,21,"LIQUOR,WINE,BEER",86.0,0
97959,2013-02-24,8,HOME AND KITCHEN I,0.0,0
365160,2013-07-24,54,HOME AND KITCHEN I,0.0,0
949647,2014-06-18,54,CELEBRATION,0.0,0
870008,2014-05-05,2,PREPARED FOODS,84.932,0
785049,2014-03-18,36,GROCERY I,3160.64,0
1699664,2015-08-14,48,SEAFOOD,24.285,6
516222,2013-10-17,43,BEVERAGES,1722.0,0
1912189,2015-12-12,12,BOOKS,0.0,0
1007145,2014-07-21,18,HOME CARE,175.0,0
1167399,2014-10-19,14,MEATS,271.031,0
1473037,2015-04-09,4,HOME AND KITCHEN II,1.0,0
2794979,2017-04-22,31,FROZEN FOODS,212.629,18
193346,2013-04-19,33,SEAFOOD,0.0,0
1208013,2014-11-10,53,HOME AND KITCHEN I,1.0,0
1582159,2015-06-09,51,CLEANING,1230.0,2
870337,2014-05-05,29,POULTRY,0.0,0
704335,2014-02-01,21,HOME AND KITCHEN II,0.0,0
1050316,2014-08-14,29,PERSONAL CARE,0.0,0
910300,2014-05-27,5,POULTRY,209.594,0
2438517,2016-10-03,3,HOME AND KITCHEN I,99.0,0
2601012,2017-01-03,39,HOME CARE,516.0,4
2768113,2017-04-07,28,CLEANING,996.0,25
1740963,2015-09-06,8,HOME AND KITCHEN I,33.0,0
2552695,2016-12-06,33,GROCERY II,4.0,0
418271,2013-08-23,44,PREPARED FOODS,337.43,0
1654978,2015-07-20,44,POULTRY,1138.746,0
2238416,2016-06-13,15,PET SUPPLIES,1.0,0
2926125,2017-07-05,11,HOME AND KITCHEN I,24.0,3
478425,2013-09-26,32,MEATS,38.318,0
1939518,2015-12-28,29,DELI,158.876,0
1948469,2016-01-02,3,HOME APPLIANCES,3.0,0
190552,2013-04-17,6,EGGS,229.0,0
2908290,2017-06-25,11,AUTOMOTIVE,8.0,0
1925873,2015-12-19,45,PET SUPPLIES,23.0,0
599152,2013-12-03,20,BOOKS,0.0,0
451441,2013-09-11,26,BABY CARE,0.0,0
857796,2014-04-28,27,PLAYERS AND ELECTRONICS,0.0,0
2583495,2016-12-23,47,MEATS,1521.337,50
1135619,2014-10-01,22,MAGAZINES,0.0,0
2956240,2017-07-21,7,BABY CARE,0.0,0
1179308,2014-10-25,48,LAWN AND GARDEN,9.0,0
2353122,2016-08-16,33,MEATS,266.786,1
1290940,2014-12-28,30,GROCERY II,8.0,0
2856994,2017-05-27,21,LADIESWEAR,14.0,0
672620,2014-01-14,31,HARDWARE,0.0,0
568652,2013-11-16,14,PREPARED FOODS,52.0,0
2612939,2017-01-10,23,SEAFOOD,19.59,1
1266427,2014-12-13,42,LADIESWEAR,0.0,0
352495,2013-07-17,49,"LIQUOR,WINE,BEER",115.0,0
1672411,2015-07-30,34,BOOKS,0.0,0
1443803,2015-03-24,2,LAWN AND GARDEN,4.0,0
926537,2014-06-05,6,PREPARED FOODS,157.033,0
2480746,2016-10-27,15,BOOKS,0.0,0
207878,2013-04-27,41,FROZEN FOODS,130.797,0
1675630,2015-08-01,24,"LIQUOR,WINE,BEER",151.0,0
2398795,2016-09-11,15,PERSONAL CARE,172.0,7
1111943,2014-09-17,9,DAIRY,668.0,0
618775,2013-12-14,20,PERSONAL CARE,0.0,0
556704,2013-11-09,29,PLAYERS AND ELECTRONICS,0.0,0
2362044,2016-08-21,34,BEVERAGES,3926.0,37
973988,2014-07-02,37,PET SUPPLIES,14.0,0
1956162,2016-01-06,45,LINGERIE,2.0,0
409344,2013-08-18,44,GROCERY I,10527.0,0
2585720,2016-12-26,10,BREAD/BAKERY,122.0,1
2200548,2016-05-22,52,DELI,0.0,0
1565535,2015-05-31,35,HOME AND KITCHEN I,4.0,0
782181,2014-03-16,6,HOME AND KITCHEN I,11.0,0
1049926,2014-08-14,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
1761287,2015-09-18,28,FROZEN FOODS,53.44,0
661665,2014-01-08,24,HOME AND KITCHEN I,46.0,0
1359350,2015-02-04,5,HARDWARE,2.0,0
1592653,2015-06-15,46,CLEANING,1684.0,6
2934989,2017-07-10,10,BEAUTY,2.0,0
1174943,2014-10-23,26,FROZEN FOODS,35.625,2
798902,2014-03-26,25,BREAD/BAKERY,223.265,0
1406919,2015-03-03,34,PRODUCE,0.0,0
787075,2014-03-19,42,PERSONAL CARE,0.0,0
2130352,2016-04-13,33,BOOKS,0.0,0
2425449,2016-09-26,13,HOME AND KITCHEN I,7.0,0
934580,2014-06-10,31,LAWN AND GARDEN,0.0,0
1352242,2015-01-31,50,BABY CARE,0.0,0
1372429,2015-02-12,17,PERSONAL CARE,257.0,0
2582556,2016-12-23,21,DELI,439.513,61
506294,2013-10-12,15,DAIRY,142.0,0
2964905,2017-07-26,49,LAWN AND GARDEN,32.0,7
2631669,2017-01-20,49,HOME CARE,486.0,12
2289170,2016-07-11,39,PET SUPPLIES,4.0,0
890972,2014-05-16,9,BREAD/BAKERY,353.0,0
2299930,2016-07-17,40,POULTRY,152.378,1
2374749,2016-08-28,40,BEVERAGES,3155.0,29
1898165,2015-12-04,19,BREAD/BAKERY,178.0,0
2575697,2016-12-19,29,HARDWARE,1.0,0
508052,2013-10-13,14,HOME APPLIANCES,1.0,0
1761741,2015-09-18,40,BEVERAGES,3077.0,20
664584,2014-01-09,6,PRODUCE,2095.482,0
2899640,2017-06-20,18,PREPARED FOODS,85.085,1
1127550,2014-09-26,46,CELEBRATION,14.0,0
148435,2013-03-25,24,BABY CARE,0.0,0
2547953,2016-12-03,5,MAGAZINES,11.0,0
2944932,2017-07-15,39,GROCERY I,5897.438,49
158849,2013-03-31,16,LAWN AND GARDEN,0.0,0
2139693,2016-04-18,45,CELEBRATION,14.0,0
807943,2014-03-31,29,BOOKS,0.0,0
800894,2014-03-27,30,HOME APPLIANCES,0.0,0
577622,2013-11-21,16,MAGAZINES,0.0,0
949120,2014-06-18,4,CLEANING,792.0,0
1467384,2015-04-06,31,CELEBRATION,0.0,0
1130720,2014-09-28,35,DAIRY,184.0,1
327409,2013-07-03,45,HOME AND KITCHEN II,0.0,0
2377906,2016-08-30,29,PERSONAL CARE,213.0,6
1622064,2015-07-02,21,HOME AND KITCHEN I,0.0,0
2565042,2016-12-13,3,HOME CARE,403.0,6
977284,2014-07-04,3,"LIQUOR,WINE,BEER",381.0,0
189299,2013-04-17,20,FROZEN FOODS,0.0,0
2272566,2016-07-02,23,LINGERIE,1.0,0
741785,2014-02-22,22,FROZEN FOODS,0.0,0
1878876,2015-11-23,27,LINGERIE,3.0,0
1502410,2015-04-26,14,LADIESWEAR,0.0,0
1112362,2014-09-18,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2811841,2017-05-01,54,EGGS,101.0,11
2979014,2017-08-03,45,BREAD/BAKERY,981.389,11
2101185,2016-03-28,15,DELI,392.0,0
515568,2013-10-17,25,DELI,69.298,0
1853388,2015-11-09,12,DELI,234.0,0
1817342,2015-10-19,5,SEAFOOD,15.069,0
822135,2014-04-08,27,CELEBRATION,0.0,0
196862,2013-04-21,32,HOME APPLIANCES,0.0,0
895162,2014-05-19,26,BOOKS,0.0,0
1498169,2015-04-23,45,BEAUTY,3.0,0
176398,2013-04-09,9,GROCERY II,9.0,0
979575,2014-07-05,44,BEVERAGES,11524.0,0
899106,2014-05-21,36,LINGERIE,8.0,0
426831,2013-08-28,35,DELI,21.0,0
672352,2014-01-14,24,EGGS,161.0,0
1115697,2014-09-20,14,AUTOMOTIVE,7.0,0
1113963,2014-09-19,15,HOME AND KITCHEN I,239.0,0
2106679,2016-03-31,19,PERSONAL CARE,202.0,0
1919456,2015-12-16,16,FROZEN FOODS,28.654999,0
289441,2013-06-12,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
2103669,2016-03-29,34,HOME CARE,202.0,0
2828746,2017-05-11,29,LADIESWEAR,0.0,0
1902367,2015-12-06,36,HOME AND KITCHEN II,16.0,0
1813188,2015-10-17,34,BEVERAGES,3192.0,2
2230427,2016-06-08,40,MAGAZINES,2.0,0
976802,2014-07-04,17,BEAUTY,0.0,0
1472731,2015-04-09,31,CLEANING,1023.0,1
770981,2014-03-10,41,BEAUTY,5.0,0
26913,2013-01-16,14,HOME CARE,0.0,0
1926206,2015-12-19,54,PREPARED FOODS,64.0,0
640582,2013-12-27,32,LADIESWEAR,0.0,0
1462886,2015-04-03,54,PREPARED FOODS,10.0,0
380670,2013-08-02,4,HOME AND KITCHEN I,0.0,0
1150033,2014-10-09,27,HOME AND KITCHEN II,4.0,0
2972611,2017-07-31,16,BOOKS,0.0,0
892455,2014-05-17,5,BEVERAGES,1045.0,0
2083461,2016-03-18,18,CELEBRATION,10.0,0
1625621,2015-07-04,21,DAIRY,0.0,0
2192460,2016-05-18,26,CELEBRATION,6.0,0
2755428,2017-03-31,21,PLAYERS AND ELECTRONICS,3.0,0
918038,2014-06-01,18,FROZEN FOODS,76.0,0
265888,2013-05-30,2,CLEANING,704.0,0
2885874,2017-06-12,31,MEATS,315.628,1
507029,2013-10-12,35,HOME APPLIANCES,0.0,0
2683493,2017-02-18,52,SEAFOOD,0.0,0
1284167,2014-12-23,40,BREAD/BAKERY,394.0,1
1091717,2014-09-06,40,FROZEN FOODS,65.0,0
92396,2013-02-21,50,PREPARED FOODS,73.796,0
82830,2013-02-16,33,AUTOMOTIVE,5.0,0
1897618,2015-12-03,52,LADIESWEAR,0.0,0
607032,2013-12-07,40,PRODUCE,0.0,0
2202954,2016-05-24,20,CELEBRATION,3.0,0
335378,2013-07-08,19,SEAFOOD,1.0,0
950998,2014-06-19,42,BOOKS,0.0,0
613141,2013-12-11,13,BABY CARE,0.0,0
2876920,2017-06-07,30,GROCERY II,6.0,0
2177991,2016-05-10,2,MEATS,526.131,2
1555750,2015-05-26,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
2971771,2017-07-30,41,"LIQUOR,WINE,BEER",58.0,3
1838748,2015-10-31,50,LINGERIE,1.0,0
1730265,2015-08-31,8,DELI,300.428,1
1960549,2016-01-09,19,LADIESWEAR,4.0,0
1474378,2015-04-10,28,BOOKS,0.0,0
803536,2014-03-28,54,LADIESWEAR,0.0,0
2475555,2016-10-24,19,PLAYERS AND ELECTRONICS,2.0,0
672253,2014-01-14,21,EGGS,0.0,0
1653429,2015-07-19,50,PRODUCE,3116.884,0
1541203,2015-05-17,52,BOOKS,0.0,0
2553681,2016-12-07,11,DELI,500.131,18
662242,2014-01-08,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
966485,2014-06-28,27,HARDWARE,1.0,0
1496587,2015-04-22,50,BOOKS,0.0,0
1414764,2015-03-07,54,LINGERIE,0.0,0
1090902,2014-09-06,18,LINGERIE,14.0,0
359204,2013-07-21,37,SEAFOOD,12.485001,0
2749613,2017-03-27,9,LAWN AND GARDEN,5.0,0
1784524,2015-10-01,3,HOME AND KITCHEN II,29.0,0
2302034,2016-07-18,5,LAWN AND GARDEN,0.0,0
929471,2014-06-07,38,PET SUPPLIES,0.0,0
1648315,2015-07-16,8,SCHOOL AND OFFICE SUPPLIES,2.0,0
2155745,2016-04-27,45,LAWN AND GARDEN,4.0,2
2510087,2016-11-12,38,DAIRY,1319.0,28
2153414,2016-04-26,3,SEAFOOD,65.015,0
119916,2013-03-09,23,PLAYERS AND ELECTRONICS,0.0,0
798217,2014-03-25,6,GROCERY II,28.0,0
2989303,2017-08-09,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
1370033,2015-02-10,5,BREAD/BAKERY,437.993,0
2682677,2017-02-18,30,DAIRY,284.0,8
989853,2014-07-11,32,HOME CARE,81.0,1
917619,2014-05-31,6,LINGERIE,11.0,0
325432,2013-07-02,4,LADIESWEAR,0.0,0
2496157,2016-11-04,47,BOOKS,1.0,0
717622,2014-02-08,44,BOOKS,0.0,0
446820,2013-09-08,46,AUTOMOTIVE,30.0,0
2207226,2016-05-26,4,LINGERIE,1.0,0
1237309,2014-11-27,26,CLEANING,329.0,2
94479,2013-02-23,10,AUTOMOTIVE,5.0,0
1310974,2015-01-08,42,HOME AND KITCHEN II,0.0,0
1605374,2015-06-22,52,MAGAZINES,0.0,0
2974190,2017-08-01,1,SEAFOOD,33.489998,0
1898747,2015-12-04,34,PET SUPPLIES,2.0,0
1086182,2014-09-03,35,LAWN AND GARDEN,0.0,0
2217576,2016-06-01,30,DELI,116.0,4
1517037,2015-05-04,24,PLAYERS AND ELECTRONICS,0.0,0
253277,2013-05-23,16,BEAUTY,1.0,0
2468601,2016-10-20,24,BEVERAGES,3243.0,16
1890658,2015-11-29,8,"LIQUOR,WINE,BEER",0.0,0
2809339,2017-04-30,34,HOME AND KITCHEN II,49.0,3
1340547,2015-01-25,22,LINGERIE,0.0,0
1250404,2014-12-04,43,BABY CARE,0.0,0
2890438,2017-06-15,10,BABY CARE,0.0,0
2243415,2016-06-15,6,DELI,260.727,8
1244005,2014-12-01,14,BOOKS,0.0,0
539459,2013-10-30,45,DAIRY,913.0,0
1524755,2015-05-08,40,MAGAZINES,1.0,0
1103976,2014-09-13,34,PLAYERS AND ELECTRONICS,7.0,0
988870,2014-07-10,54,PERSONAL CARE,90.0,0
33968,2013-01-20,12,FROZEN FOODS,12.0,0
2891137,2017-06-15,3,CLEANING,1606.0,25
2874576,2017-06-06,15,GROCERY I,3199.0,61
1692592,2015-08-10,5,"LIQUOR,WINE,BEER",48.0,0
2651119,2017-01-31,44,SCHOOL AND OFFICE SUPPLIES,8.0,0
1747788,2015-09-10,49,DELI,322.26,0
2521145,2016-11-18,48,FROZEN FOODS,191.145,5
557921,2013-11-10,13,MAGAZINES,0.0,0
1739286,2015-09-06,10,LINGERIE,4.0,0
1809856,2015-10-15,40,BOOKS,0.0,0
1052812,2014-08-15,49,GROCERY II,58.0,0
2888410,2017-06-13,52,LADIESWEAR,6.0,0
197776,2013-04-21,9,CLEANING,2270.0,0
1397605,2015-02-26,23,"LIQUOR,WINE,BEER",37.0,0
1112230,2014-09-18,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
2231168,2016-06-09,12,BREAD/BAKERY,188.0,11
843696,2014-04-20,31,HOME CARE,0.0,0
1976417,2016-01-18,14,HARDWARE,0.0,0
2221424,2016-06-03,38,PREPARED FOODS,92.568,1
1485157,2015-04-16,3,PERSONAL CARE,332.0,5
2063850,2016-03-07,17,PRODUCE,1208.537,0
2357917,2016-08-19,19,BABY CARE,0.0,0
1822206,2015-10-22,37,GROCERY I,2851.0,7
1296364,2014-12-31,32,PERSONAL CARE,160.0,0
2007687,2016-02-04,41,AUTOMOTIVE,2.0,0
1310713,2015-01-08,35,LADIESWEAR,0.0,0
2962170,2017-07-25,22,MEATS,93.063,0
775869,2014-03-13,29,CELEBRATION,0.0,0
2305428,2016-07-20,45,HOME AND KITCHEN I,43.0,0
2403253,2016-09-13,4,POULTRY,429.425,0
578964,2013-11-21,53,GROCERY I,0.0,0
2204923,2016-05-25,25,POULTRY,126.385,0
563347,2013-11-13,16,BOOKS,0.0,0
1393704,2015-02-24,14,HOME AND KITCHEN I,2.0,0
1749582,2015-09-11,49,LINGERIE,19.0,0
2406198,2016-09-15,23,BEVERAGES,1380.0,51
1350343,2015-01-30,47,HOME AND KITCHEN II,24.0,0
683953,2014-01-20,49,POULTRY,780.871,0
702570,2014-01-31,22,AUTOMOTIVE,0.0,0
1149252,2014-10-08,54,PLAYERS AND ELECTRONICS,3.0,0
2904660,2017-06-23,1,AUTOMOTIVE,10.0,0
1597733,2015-06-18,39,BREAD/BAKERY,662.0,3
1204380,2014-11-08,51,GROCERY I,5082.0,5
631458,2013-12-21,27,BEVERAGES,1565.0,0
188946,2013-04-17,10,LINGERIE,0.0,0
284776,2013-06-09,49,LADIESWEAR,0.0,0
2418643,2016-09-22,22,CLEANING,362.0,23
703939,2014-02-01,10,HOME AND KITCHEN II,0.0,0
1744441,2015-09-08,54,POULTRY,54.13,0
2291285,2016-07-12,48,PREPARED FOODS,78.096,0
1769620,2015-09-23,11,POULTRY,492.559,0
1450970,2015-03-28,20,PET SUPPLIES,0.0,0
264794,2013-05-29,39,BEAUTY,1.0,0
2639629,2017-01-25,22,PERSONAL CARE,111.0,5
2243780,2016-06-16,16,FROZEN FOODS,30.296,1
1726188,2015-08-29,42,MEATS,249.587,1
499355,2013-10-08,2,SEAFOOD,17.268,0
2348371,2016-08-13,5,PERSONAL CARE,232.0,2
401851,2013-08-14,34,EGGS,44.0,0
712178,2014-02-05,41,BREAD/BAKERY,258.123,0
142517,2013-03-21,8,MAGAZINES,0.0,0
179092,2013-04-11,34,BABY CARE,0.0,0
2740077,2017-03-22,40,LINGERIE,12.0,0
83309,2013-02-16,46,HOME APPLIANCES,0.0,0
1311294,2015-01-08,51,CELEBRATION,0.0,0
2709332,2017-03-05,28,SEAFOOD,3.0,0
1509557,2015-04-30,15,BREAD/BAKERY,231.0,0
2092503,2016-03-23,21,CELEBRATION,5.0,0
1692515,2015-08-10,48,FROZEN FOODS,266.69,3
1464783,2015-04-04,9,GROCERY I,9259.04,4
2821389,2017-05-07,22,LINGERIE,4.0,0
2320789,2016-07-29,26,SCHOOL AND OFFICE SUPPLIES,2.0,0
1348945,2015-01-29,9,BOOKS,0.0,0
2235473,2016-06-11,32,LAWN AND GARDEN,0.0,0
24562,2013-01-14,48,EGGS,89.0,0
2604214,2017-01-05,29,LADIESWEAR,0.0,0
249936,2013-05-21,21,PLAYERS AND ELECTRONICS,0.0,0
297807,2013-06-17,15,HOME AND KITCHEN I,0.0,0
1840626,2015-11-01,53,HOME CARE,189.0,1
173263,2013-04-08,20,GROCERY II,0.0,0
264913,2013-05-29,41,"LIQUOR,WINE,BEER",15.0,0
962050,2014-06-25,52,BABY CARE,0.0,0
1210077,2014-11-12,12,AUTOMOTIVE,5.0,0
1330931,2015-01-19,52,DAIRY,0.0,0
332602,2013-07-06,40,POULTRY,57.069,0
653365,2014-01-03,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
1204178,2014-11-08,46,DAIRY,2096.0,3
2578337,2016-12-20,52,HARDWARE,0.0,0
2138099,2016-04-17,5,PREPARED FOODS,50.0,0
976686,2014-07-04,13,HOME CARE,201.0,0
1802205,2015-10-11,26,DELI,101.348,0
1420800,2015-03-11,24,HOME CARE,0.0,0
2104913,2016-03-30,2,DAIRY,850.0,2
1602750,2015-06-21,3,CELEBRATION,44.0,0
2965349,2017-07-27,12,BEAUTY,1.0,0
785300,2014-03-18,42,SEAFOOD,0.0,0
1118763,2014-09-21,49,PRODUCE,8817.544,0
699807,2014-01-29,44,DELI,416.676,0
790890,2014-03-21,5,GROCERY I,2811.0,0
762401,2014-03-05,50,BEAUTY,6.0,0
2548326,2016-12-04,11,AUTOMOTIVE,10.0,0
571453,2013-11-17,42,PERSONAL CARE,0.0,0
1468581,2015-04-07,15,HOME AND KITCHEN I,590.0,0
2095014,2016-03-24,41,DELI,144.828,0
266360,2013-05-30,32,HOME APPLIANCES,0.0,0
1559470,2015-05-28,15,"LIQUOR,WINE,BEER",24.0,0
2403434,2016-09-13,45,FROZEN FOODS,212.928,0
1453966,2015-03-29,54,LADIESWEAR,0.0,0
221627,2013-05-05,27,SEAFOOD,31.526,0
2183601,2016-05-13,27,MEATS,436.242,48
1080398,2014-08-31,23,FROZEN FOODS,73.0,1
264203,2013-05-29,22,BREAD/BAKERY,0.0,0
1072654,2014-08-26,6,"LIQUOR,WINE,BEER",32.0,0
828805,2014-04-12,14,EGGS,44.0,0
2856330,2017-05-26,52,HOME AND KITCHEN I,50.0,2
2758713,2017-04-02,14,GROCERY I,3528.0,50
953657,2014-06-21,17,MAGAZINES,0.0,0
2783508,2017-04-16,1,MEATS,92.188,1
2449540,2016-10-09,39,HOME AND KITCHEN II,31.0,1
642326,2013-12-28,31,HARDWARE,0.0,0
547628,2013-11-04,24,PET SUPPLIES,0.0,0
608674,2013-12-08,37,"LIQUOR,WINE,BEER",0.0,0
2795179,2017-04-22,37,GROCERY II,29.0,0
1554300,2015-05-25,20,AUTOMOTIVE,9.0,0
625614,2013-12-18,13,AUTOMOTIVE,1.0,0
2973257,2017-07-31,33,MAGAZINES,3.0,0
2187162,2016-05-15,27,LINGERIE,9.0,0
1000559,2014-07-17,32,SEAFOOD,0.0,0
48969,2013-01-28,32,PRODUCE,0.0,0
1475122,2015-04-10,48,"LIQUOR,WINE,BEER",113.0,0
1005424,2014-07-20,2,GROCERY II,5.0,0
2925053,2017-07-04,30,SEAFOOD,8.0,0
1425478,2015-03-13,6,EGGS,160.0,28
1434053,2015-03-18,46,BREAD/BAKERY,645.989,0
192917,2013-04-19,21,SEAFOOD,0.0,0
2512854,2016-11-14,16,BEVERAGES,1208.0,34
2107574,2016-03-31,43,PREPARED FOODS,36.0,0
783655,2014-03-17,47,BOOKS,0.0,0
2157289,2016-04-28,39,GROCERY II,27.0,0
1169467,2014-10-20,22,GROCERY II,0.0,0
379849,2013-08-02,17,LADIESWEAR,0.0,0
2173163,2016-05-07,34,HARDWARE,1.0,0
1324738,2015-01-16,29,LADIESWEAR,0.0,0
2086801,2016-03-20,11,GROCERY II,15.0,3
2587756,2016-12-27,17,POULTRY,388.61902,0
2591498,2016-12-29,22,DAIRY,289.0,15
1974524,2016-01-17,11,BEAUTY,11.0,1
1006507,2014-07-20,5,CLEANING,1525.0,3
191157,2013-04-18,22,LINGERIE,0.0,0
567453,2013-11-15,30,HOME CARE,0.0,0
417805,2013-08-23,31,PERSONAL CARE,120.0,0
1366274,2015-02-08,44,DAIRY,3449.0,2
261274,2013-05-27,4,GROCERY II,21.0,0
35907,2013-01-21,17,BEVERAGES,1214.0,0
2744206,2017-03-24,7,PERSONAL CARE,194.0,3
246397,2013-05-19,22,LADIESWEAR,0.0,0
399258,2013-08-13,11,MEATS,625.08203,0
961067,2014-06-25,25,DAIRY,335.0,0
2722766,2017-03-12,6,BEAUTY,5.0,1
137558,2013-03-19,19,HARDWARE,0.0,0
1402402,2015-02-28,9,BABY CARE,0.0,0
1905880,2015-12-08,34,SCHOOL AND OFFICE SUPPLIES,6.0,0
715456,2014-02-07,33,HOME AND KITCHEN II,0.0,0
689647,2014-01-24,1,GROCERY II,27.0,0
1304702,2015-01-05,17,HARDWARE,0.0,0
2148542,2016-04-23,43,FROZEN FOODS,48.0,11
1802956,2015-10-11,47,BABY CARE,0.0,0
1567482,2015-06-01,4,HOME AND KITCHEN I,14.0,0
220053,2013-05-04,33,DELI,212.0,0
354295,2013-07-18,5,CLEANING,739.0,0
1769979,2015-09-23,21,MEATS,91.328,0
2694970,2017-02-25,25,PERSONAL CARE,478.0,8
2904372,2017-06-22,50,DELI,338.72,3
1406951,2015-03-03,35,PREPARED FOODS,23.0,0
320462,2013-06-29,5,SEAFOOD,13.896,0
2983446,2017-08-06,2,HOME AND KITCHEN I,27.0,0
1299850,2015-01-02,30,GROCERY II,7.0,0
358031,2013-07-20,54,HARDWARE,1.0,0
1588420,2015-06-13,27,SCHOOL AND OFFICE SUPPLIES,1.0,0
1283398,2014-12-23,19,POULTRY,184.09999,1
2204240,2016-05-24,7,BREAD/BAKERY,708.359,16
784180,2014-03-18,12,BABY CARE,0.0,0
1660596,2015-07-23,52,BEVERAGES,0.0,0
2886049,2017-06-12,37,BABY CARE,0.0,0
135035,2013-03-17,47,SEAFOOD,152.038,0
1281467,2014-12-22,15,FROZEN FOODS,684.923,4
1718696,2015-08-25,32,MAGAZINES,0.0,0
1209730,2014-11-11,51,HOME AND KITCHEN II,7.0,0
2815020,2017-05-03,43,LINGERIE,3.0,1
860487,2014-04-29,52,GROCERY I,0.0,0
1061373,2014-08-20,39,PLAYERS AND ELECTRONICS,0.0,0
269023,2013-05-31,8,CLEANING,1077.0,0
603578,2013-12-05,44,DAIRY,1730.0,0
2521887,2016-11-19,19,PLAYERS AND ELECTRONICS,8.0,0
2871696,2017-06-04,34,BEVERAGES,3394.0,26
2461564,2016-10-16,26,POULTRY,208.215,0
1393589,2015-02-24,10,SEAFOOD,1.0,0
2012310,2016-02-07,21,BEVERAGES,2351.0,0
1125874,2014-09-25,49,GROCERY II,52.0,0
289565,2013-06-12,33,MAGAZINES,0.0,0
